chain_id,base_question_id,chain_type,chain_question,trigger_condition,difficulty,domain,primary_skill,order_in_chain,max_depth,adaptive_weight,scoring_threshold,session_applicable
57268cb3-f348-4139-bc35-743cde7eded2,Q00355,follow_up,Can you provide a specific metric when you tried to debug an offline-first mobile app backing service?,Did not reference industry standards,Easy,Domain Knowledge,SaaS,2,3,0.5,6,All
45be71fa-8cf5-418e-a769-2a4fa15c9b05,Q00355,deep_dive,What are the specific trade-offs of using SaaS for this over an alternative?,No regulatory awareness shown,Easy,Domain Knowledge,SaaS,3,3,0.6,7,All
1e42e31b-e717-41f7-b802-e5b46de3525d,Q00355,edge_case,How does the system recover if SaaS fails during a major compliance audit?,No mention of data privacy,Easy,Domain Knowledge,SaaS,4,3,0.8,8,All
fa0daddb-b792-40a1-8fd9-559f0b2455fb,Q00356,follow_up,Can you provide a specific metric when you tried to scale a resource-constrained IoT ecosystem?,Did not mention testing,Medium,Technical,Kubernetes,2,3,0.5,6,All
67844c64-d23d-41ef-b4c8-9fbf88d60e16,Q00356,deep_dive,What are the specific trade-offs of using Kubernetes for this over an alternative?,Strong base answer,Medium,Technical,Kubernetes,3,3,0.6,7,All
dbfc9c6a-f750-41ae-8aa6-9143e8f26e47,Q00356,edge_case,How does the system recover if Kubernetes fails while ensuring 99.99% uptime?,Missed scalability concerns,Medium,Technical,Kubernetes,4,3,0.8,8,All
fcd5ba63-27e3-4778-8267-b70ed79f56eb,Q00357,follow_up,Can you provide a specific metric when you tried to optimize a high-traffic web application?,No mention of data consistency,Hard,System Design,Scalability,2,3,0.5,6,All
2686e096-b8e7-439a-abb1-4caf2d885692,Q00357,deep_dive,What are the specific trade-offs of using Scalability for this over an alternative?,Missing CAP theorem awareness,Hard,System Design,Scalability,3,3,0.6,7,All
7da85da9-6a88-4512-91a8-782bd92031ee,Q00357,edge_case,How does the system recover if Scalability fails with zero downtime?,Did not address bottlenecks,Hard,System Design,Scalability,4,3,0.8,8,All
0b9395ce-ba3e-475a-8229-0b376d49d90a,Q00358,follow_up,Can you provide a specific metric when you tried to troubleshoot a distributed microservices architecture?,No personal ownership shown,Medium,Soft Skills,Time Management,2,3,0.5,6,All
00e06dab-70d6-41dd-b866-02853e083379,Q00358,deep_dive,What are the specific trade-offs of using Time Management for this over an alternative?,Strong STAR answer,Medium,Soft Skills,Time Management,3,3,0.6,7,All
b01f4246-39c9-405b-ad24-c6bd940f3438,Q00358,edge_case,How does the system recover if Time Management fails during a major compliance audit?,Did not mention team dynamics,Medium,Soft Skills,Time Management,4,3,0.8,8,All
52db3b47-c922-465f-92fc-8c68e97e01d3,Q00359,follow_up,Can you provide a specific metric when you tried to debug a distributed microservices architecture?,Domain-specific terminology missing,Expert,Domain Knowledge,Fintech,2,3,0.5,6,All
65da5834-cd97-4287-b538-c4a7bfadd42d,Q00359,deep_dive,What are the specific trade-offs of using Fintech for this over an alternative?,Strong base answer,Expert,Domain Knowledge,Fintech,3,3,0.6,7,All
21a48543-bbcd-425c-a80b-5459c3a05570,Q00359,edge_case,How does the system recover if Fintech fails with a globally distributed team?,Missing domain-specific risk,Expert,Domain Knowledge,Fintech,4,3,0.8,8,All
7f20c9c2-b05b-4763-b9f5-6081d0b33009,Q00360,follow_up,Can you provide a specific metric when you tried to migrate a realtime data pipeline?,No rollback strategy,Expert,Technical,Java,2,3,0.5,6,All
13f3ca15-5b31-4c8b-8375-198c2d4b49ba,Q00360,deep_dive,What are the specific trade-offs of using Java for this over an alternative?,Strong base answer,Expert,Technical,Java,3,3,0.6,7,All
16761292-de1b-436b-be9b-45b298701230,Q00360,edge_case,How does the system recover if Java fails with limited budget for cloud resources?,Missed scalability concerns,Expert,Technical,Java,4,3,0.8,8,All
1baeaabe-f8b3-4642-980a-8dff428a3faf,Q00361,follow_up,Can you provide a specific metric when you tried to troubleshoot a distributed microservices architecture?,No regulatory awareness shown,Expert,Domain Knowledge,E-commerce,2,3,0.5,6,All
fdf06b03-ff60-46df-8b81-d9869bf3aebc,Q00361,deep_dive,What are the specific trade-offs of using E-commerce for this over an alternative?,Strong base answer,Expert,Domain Knowledge,E-commerce,3,3,0.6,7,All
14419d7c-336a-498e-9037-8a5d6b9edaf4,Q00361,edge_case,How does the system recover if E-commerce fails while ensuring 99.99% uptime?,No regulatory awareness shown,Expert,Domain Knowledge,E-commerce,4,3,0.8,8,All
d971aa54-206a-427a-8f2d-f7393a60b237,Q00362,follow_up,Can you provide a specific metric when you tried to scale a distributed microservices architecture?,Missed scalability concerns,Expert,Technical,Python,2,3,0.5,6,All
7607941a-af3d-4889-8a60-583188e277e9,Q00362,deep_dive,What are the specific trade-offs of using Python for this over an alternative?,Strong base answer,Expert,Technical,Python,3,3,0.6,7,All
0672840d-a02b-492f-9b9a-4f1c261c8eb0,Q00362,edge_case,How does the system recover if Python fails with a hard deadline of two weeks?,Did not address security,Expert,Technical,Python,4,3,0.8,8,All
65b70ff2-e585-4675-b8eb-ac93a2a7cd0f,Q00363,follow_up,Can you provide a specific metric when you tried to migrate a high-traffic web application?,Generic answer not domain-tailored,Medium,Domain Knowledge,E-commerce,2,3,0.5,6,All
4fd6c4c0-701e-4991-97cc-b60588d3c398,Q00363,deep_dive,What are the specific trade-offs of using E-commerce for this over an alternative?,Strong base answer,Medium,Domain Knowledge,E-commerce,3,3,0.6,7,All
f2900d24-7632-458f-9c70-57f3735313fe,Q00363,edge_case,How does the system recover if E-commerce fails with zero downtime?,No mention of data privacy,Medium,Domain Knowledge,E-commerce,4,3,0.8,8,All
2a89cfa2-ec6d-4695-830c-6f95db55ccb5,Q00364,follow_up,Can you provide a specific metric when you tried to debug a distributed microservices architecture?,Domain-specific terminology missing,Easy,Domain Knowledge,E-commerce,2,3,0.5,6,All
cda57541-7fb2-4ea0-9303-588d0d652b62,Q00364,deep_dive,What are the specific trade-offs of using E-commerce for this over an alternative?,Strong base answer,Easy,Domain Knowledge,E-commerce,3,3,0.6,7,All
15a27181-93f8-4b44-ae86-daed3401d138,Q00364,edge_case,How does the system recover if E-commerce fails with a hard deadline of two weeks?,No mention of business impact,Easy,Domain Knowledge,E-commerce,4,3,0.8,8,All
f61e704f-b157-45b2-b1b2-22befe97f006,Q00365,follow_up,Can you provide a specific metric when you tried to implement a distributed microservices architecture?,Missing failure scenarios,Expert,Technical,Kubernetes,2,3,0.5,6,All
115d1820-7a26-4f7a-907d-735237bd549c,Q00365,deep_dive,What are the specific trade-offs of using Kubernetes for this over an alternative?,Strong base answer,Expert,Technical,Kubernetes,3,3,0.6,7,All
ac09cba8-3837-4bcd-883a-484d054476a6,Q00365,edge_case,How does the system recover if Kubernetes fails while ensuring 99.99% uptime?,No mention of trade-offs,Expert,Technical,Kubernetes,4,3,0.8,8,All
ff9a057b-f415-49c3-83fe-e96074cc37e6,Q00366,follow_up,Can you provide a specific metric when you tried to architect an offline-first mobile app backing service?,Did not mention testing,Medium,Technical,Docker,2,3,0.5,6,All
fba2516e-8778-482e-98da-888dee49af80,Q00366,deep_dive,What are the specific trade-offs of using Docker for this over an alternative?,Strong base answer,Medium,Technical,Docker,3,3,0.6,7,All
c3f241db-78ac-4325-97c8-02a8aad68d91,Q00366,edge_case,How does the system recover if Docker fails with zero downtime?,No mention of monitoring,Medium,Technical,Docker,4,3,0.8,8,All
43e9ccea-d517-49d7-95f1-992103dfe279,Q00367,follow_up,Can you provide a specific metric when you tried to implement a legacy monolithic system?,Candidate lacked metrics,Easy,System Design,API Design,2,3,0.5,6,All
64314a2f-d0a0-4f4c-9c25-3e93959f1b00,Q00367,deep_dive,What are the specific trade-offs of using API Design for this over an alternative?,Strong base answer,Easy,System Design,API Design,3,3,0.6,7,All
135680e9-7d75-4935-b4e7-da59e456cd17,Q00367,edge_case,How does the system recover if API Design fails while ensuring 99.99% uptime?,Did not consider latency,Easy,System Design,API Design,4,3,0.8,8,All
cf29c3d2-6a8d-4fe2-932e-5dde8b76c31e,Q00368,follow_up,Can you provide a specific metric when you tried to design a latency-sensitive trading platform?,No conflict acknowledged,Easy,Soft Skills,Time Management,2,3,0.5,6,All
8778b7f4-a0e0-40bb-b4f0-b0f93551012d,Q00368,deep_dive,What are the specific trade-offs of using Time Management for this over an alternative?,Strong self-awareness shown,Easy,Soft Skills,Time Management,3,3,0.6,7,All
e816e3e9-7994-499c-bf40-3de4ecacb869,Q00368,edge_case,How does the system recover if Time Management fails with limited budget for cloud resources?,No measurable impact given,Easy,Soft Skills,Time Management,4,3,0.8,8,All
61961e5a-963a-4051-ab9d-adee593c71ff,Q00369,follow_up,Can you provide a specific metric when you tried to optimize a latency-sensitive trading platform?,Candidate lacked metrics,Hard,System Design,API Design,2,3,0.5,6,All
b4a10ce8-e981-4703-82c3-d23bc19be64d,Q00369,deep_dive,What are the specific trade-offs of using API Design for this over an alternative?,Strong base answer,Hard,System Design,API Design,3,3,0.6,7,All
98c46dd3-244d-4783-ab17-bd2592f7f250,Q00369,edge_case,How does the system recover if API Design fails with limited budget for cloud resources?,No capacity planning discussed,Hard,System Design,API Design,4,3,0.8,8,All
f9037e39-715a-4c1d-8469-9a4ed4c3010b,Q00370,follow_up,Can you provide a specific metric when you tried to optimize a realtime data pipeline?,Candidate lacked metrics,Medium,Technical,React,2,3,0.5,6,All
d653b1e8-449b-464b-8357-cedd0c76f028,Q00370,deep_dive,What are the specific trade-offs of using React for this over an alternative?,Strong base answer,Medium,Technical,React,3,3,0.6,7,All
74e1e6a7-2806-4229-b2e9-827d9c59cced,Q00370,edge_case,How does the system recover if React fails with limited budget for cloud resources?,No mention of trade-offs,Medium,Technical,React,4,3,0.8,8,All
139eb20d-bccf-4886-b1df-5a8329fd1130,Q00371,follow_up,Can you provide a specific metric when you tried to optimize a latency-sensitive trading platform?,Generic example used,Medium,Soft Skills,Time Management,2,3,0.5,6,All
afe64099-350a-42fd-9ca3-f68c179758fb,Q00371,deep_dive,What are the specific trade-offs of using Time Management for this over an alternative?,Strong self-awareness shown,Medium,Soft Skills,Time Management,3,3,0.6,7,All
5c2861fe-fbf0-4318-a77a-e637902eff50,Q00371,edge_case,How does the system recover if Time Management fails with a hard deadline of two weeks?,No measurable impact given,Medium,Soft Skills,Time Management,4,3,0.8,8,All
7faec552-7fa6-4b43-9417-00665d407424,Q00372,follow_up,Can you provide a specific metric when you tried to optimize a resource-constrained IoT ecosystem?,Did not mention team dynamics,Hard,Soft Skills,Time Management,2,3,0.5,6,All
9d524edd-c5c7-48fb-80f0-7087d0723d5a,Q00372,deep_dive,What are the specific trade-offs of using Time Management for this over an alternative?,Strong self-awareness shown,Hard,Soft Skills,Time Management,3,3,0.6,7,All
25acf057-0542-4d7b-bdca-6c2f16d3f3c0,Q00372,edge_case,How does the system recover if Time Management fails with a globally distributed team?,No conflict acknowledged,Hard,Soft Skills,Time Management,4,3,0.8,8,All
c9c1d34a-bdb5-4820-b1d0-4ffb60c3ca6b,Q00373,follow_up,Can you provide a specific metric when you tried to refactor a distributed microservices architecture?,No mention of data privacy,Easy,Domain Knowledge,Fintech,2,3,0.5,6,All
5e7a9b9c-8f25-4afc-9432-1dc4f7abe242,Q00373,deep_dive,What are the specific trade-offs of using Fintech for this over an alternative?,No regulatory awareness shown,Easy,Domain Knowledge,Fintech,3,3,0.6,7,All
263d35d7-5055-4d84-b979-317b93e500a7,Q00373,edge_case,How does the system recover if Fintech fails while maintaining backward compatibility?,Missing domain-specific risk,Easy,Domain Knowledge,Fintech,4,3,0.8,8,All
1ad800c6-d9f5-449e-80fd-4830d59a4b7b,Q00374,follow_up,Can you provide a specific metric when you tried to architect a highly secure payment gateway?,Generic answer not domain-tailored,Expert,Domain Knowledge,Fintech,2,3,0.5,6,All
85e7d637-d324-4b8e-952f-9cdeb77da2d0,Q00374,deep_dive,What are the specific trade-offs of using Fintech for this over an alternative?,No regulatory awareness shown,Expert,Domain Knowledge,Fintech,3,3,0.6,7,All
98c34dc8-e069-4197-a8c2-9f869a79e414,Q00374,edge_case,How does the system recover if Fintech fails with a globally distributed team?,Missed integration complexity,Expert,Domain Knowledge,Fintech,4,3,0.8,8,All
d5b63c90-4674-4ca2-855f-2bab95debcf8,Q00375,follow_up,Can you provide a specific metric when you tried to troubleshoot a highly secure payment gateway?,Skipped SLA definition,Expert,System Design,Scalability,2,3,0.5,6,All
359d7548-477f-41fd-b84a-409b548e821a,Q00375,deep_dive,What are the specific trade-offs of using Scalability for this over an alternative?,Missing CAP theorem awareness,Expert,System Design,Scalability,3,3,0.6,7,All
cdc41a16-dc6e-4dcd-963e-c2a68047a5e2,Q00375,edge_case,How does the system recover if Scalability fails while ensuring 99.99% uptime?,Skipped SLA definition,Expert,System Design,Scalability,4,3,0.8,8,All
55a231b3-cc89-4d1d-82b8-892cc05509b2,Q00376,follow_up,Can you provide a specific metric when you tried to migrate a realtime data pipeline?,Weak on reflection,Expert,Soft Skills,Conflict Resolution,2,3,0.5,6,All
86c1b82e-7f35-4a61-bde1-ea680534a3dc,Q00376,deep_dive,What are the specific trade-offs of using Conflict Resolution for this over an alternative?,No personal ownership shown,Expert,Soft Skills,Conflict Resolution,3,3,0.6,7,All
b31049a1-f73c-4d46-8b57-06b3dc9a18d2,Q00376,edge_case,How does the system recover if Conflict Resolution fails with limited budget for cloud resources?,No personal ownership shown,Expert,Soft Skills,Conflict Resolution,4,3,0.8,8,All
2c207505-fb37-498e-b667-cbd9cefe1dbc,Q00377,follow_up,Can you provide a specific metric when you tried to scale a legacy monolithic system?,No mention of business impact,Expert,Domain Knowledge,Fintech,2,3,0.5,6,All
ddb6b6d7-f283-4644-89b7-ff70719574e5,Q00377,deep_dive,What are the specific trade-offs of using Fintech for this over an alternative?,No regulatory awareness shown,Expert,Domain Knowledge,Fintech,3,3,0.6,7,All
75609b14-2151-44cf-b79e-98b086f20e2c,Q00377,edge_case,How does the system recover if Fintech fails while maintaining backward compatibility?,Did not reference industry standards,Expert,Domain Knowledge,Fintech,4,3,0.8,8,All
93d27291-f978-495b-9d76-2989afb1ffd8,Q00378,follow_up,Can you provide a specific metric when you tried to scale a legacy monolithic system?,Vague STAR structure,Easy,Soft Skills,Leadership,2,3,0.5,6,All
c58b3368-11a5-46ba-b9f5-12b5ec5ff147,Q00378,deep_dive,What are the specific trade-offs of using Leadership for this over an alternative?,No personal ownership shown,Easy,Soft Skills,Leadership,3,3,0.6,7,All
33ff046a-5f65-41a9-9360-78848209c35e,Q00378,edge_case,How does the system recover if Leadership fails with a globally distributed team?,No lessons learned mentioned,Easy,Soft Skills,Leadership,4,3,0.8,8,All
38aeeafd-9193-4e14-9816-0816d2652634,Q00379,follow_up,Can you provide a specific metric when you tried to architect a high-traffic web application?,No measurable impact given,Expert,Soft Skills,Adaptability,2,3,0.5,6,All
c7db6a2d-1010-418c-960e-bc1b1d0cebd1,Q00379,deep_dive,What are the specific trade-offs of using Adaptability for this over an alternative?,Strong STAR answer,Expert,Soft Skills,Adaptability,3,3,0.6,7,All
6534d4cd-c919-441c-9270-1e2b170371ec,Q00379,edge_case,How does the system recover if Adaptability fails while maintaining backward compatibility?,Did not mention team dynamics,Expert,Soft Skills,Adaptability,4,3,0.8,8,All
fc2df838-1e34-47c2-aa77-8851cc7f5629,Q00380,follow_up,Can you provide a specific metric when you tried to migrate an offline-first mobile app backing service?,Did not mention team dynamics,Hard,Soft Skills,Communication,2,3,0.5,6,All
